bmf4;bmf8;bmf14;bmf15;bmf21;bmf38;bmf39;bmf64;bmf69;bmf73;bmf76;bmf115;bmf164;bmf169;bmf177;bmf189;bmf209;bmf214;bmf215;bmf232;bmf255;bmf270;bmf283;bmf297;bmf304;bmf321;bmf328;bmf340;bmf343;bmf370;bmf374;bmf391;bmf402;bmf408;bmf410;bmf435;bmf439;bmf450;bmf452;bmf454;bmf467;bmf489;bmf491;bmf513;bmf514;bmf516;bmf525;bmf526;bmf527;bmf531;bmf547;bmf559;bmf560;bmf582;bmf592;bmf604;bmf608;bmf621;bmf626;bmf627;bmf639;bmf663;bmf667;bmf672;bmf678;bmf685;bmf697;bmf774;bmf781;bmf796;bmf843;bmf845;bmf847;bmf860;bmf873;bmf882;bmf886;bmf921;bmf930;bmf933;bmf940;bmf971;bmf976;bmf978;bmf983;bmf1010;exp
False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;True
False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;True;False;False;False;False;False;True;False;True;False;True;False;True;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;True
False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;False;True;False;False;False;False;False;False;True;False;True
False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True
False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;False;True;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;True;True;False;False;False;False;True;True
False;False;False;False;False;True;False;False;False;True;False;True;False;False;True;False;False;True;False;False;False;False;True;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;False;False;False;True;False;True;True;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;True;True;False;True;False;False;False;True
True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
False;False;True;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;True;False;False;True;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;True;True;False;True;False;True;False;False;False;False;False;True;False;True;True;False;False;True;False;False;False;False;False;True;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False;False;True
False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True
