bmf3;bmf4;bmf14;bmf15;bmf21;bmf37;bmf38;bmf73;bmf101;bmf115;bmf164;bmf169;bmf177;bmf189;bmf214;bmf215;bmf232;bmf255;bmf283;bmf304;bmf328;bmf337;bmf340;bmf343;bmf344;bmf370;bmf402;bmf408;bmf410;bmf439;bmf440;bmf450;bmf452;bmf454;bmf467;bmf514;bmf516;bmf526;bmf527;bmf531;bmf547;bmf559;bmf560;bmf582;bmf592;bmf601;bmf604;bmf626;bmf627;bmf639;bmf663;bmf672;bmf685;bmf697;bmf774;bmf781;bmf796;bmf843;bmf845;bmf847;bmf860;bmf862;bmf873;bmf875;bmf930;bmf932;bmf933;bmf940;bmf968;bmf971;bmf976;bmf983;bmf1010;bmf1013;exp
False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True
False;False;False;True;True;False;False;False;True;True;True;False;False;True;False;True;True;False;True;False;True;False;False;False;False;True;True;False;False;False;False;True;False;True;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;True;True;True;True;False;False;False;False;False;True;False;False;True;False;False;True
False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;True;True;True;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;True;False;False;False;True;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True
False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True
False;True;False;False;False;False;True;True;False;True;False;False;True;False;True;False;False;False;True;True;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;True;False;True;False;True;False;False;True;False;False;True;False;False;False;False;False;False;False;True;True;False;False;False;True;True;True;False;False;False;False;False;False;True
False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;True;False;False;True;True;False;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;False;False;True;False;True
False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;True;True;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True
False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;True;False;False;True;True;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;True
False;True;False;True;False;False;False;False;False;True;False;True;True;False;True;False;False;False;True;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;True;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;True;True;True;False;False;False;False;False;False;True
False;False;True;True;True;True;False;False;True;False;True;False;False;True;False;True;True;False;True;False;True;False;False;False;False;True;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;True;False;False;True;True;False;True;False;False;True;False;False;True;False;False;True;False;False;True
False;False;False;False;False;False;True;True;False;True;False;False;False;False;True;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;True;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True
False;False;False;False;False;True;False;False;False;True;False;False;True;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;False;True
False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;True
